 ÓÏ‡Ì‰‡;ÕÂ Ò‰‡Î(-‡);œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3
œËŒ¿ œ-21;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-21;0;1.0;0.16;1.0;0.8;0.0;13.6;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;16.9;1.0;1.0;0.0;0.0;0.938049235508368;0.115;16.0;1.0
œËŒ¿ œ-21;0;0.89;0.155;1.0;0.788986691902975;0.0;12.2;1.0;0.75;0.06;1.0;0.873053390247253;0.0;16.3;1.0;0.71;0.0;0.0;0.9214690794738966;0.1;14.0;1.0
œËŒ¿ œ-26 —œ;0;0.78;0.07;0.5;0.9;0.07;6.11;1.0;0.75;0.02;0.3333333333333333;0.8949974347244049;0.0;0.0;1.0;0.43;0.02;0.16666666666666666;0.7998198955495301;0.04;15.82;1.0
œËŒ¿ œ-21;1;1.0;0.14;0.875;0.9165151389911679;0.0;7.5;1.0;1.0;0.06;1.0;0.9428090415820634;0.0;13.0;1.0;0.71;0.0;0.0;0.9309156777185081;0.096;8.9;1.0
œËŒ¿ œ-27;0;0.89;0.16;1.0;0.8;0.0;9.23;1.0;0.5;0.06;1.0;0.8844332774281066;0.0;7.0;1.0;0.57;0.1;0.8333333333333333;0.864067518241825;0.0;9.66;1.0
œËŒ¿ œ-29;0;0.89;0.14300000000000002;1.0;0.7772387020729218;0.01;17.81;1.0;0.25;0.06;1.0;0.8042298889532237;0.0;19.67;1.0;0.43;0.1;0.8333333333333333;0.8194916012487891;0.0;19.0;0.0
œËŒ¿ œ-38;1;0.67;0.03;0.25;0.6403124237432849;0.0;5.9;0.0;0.0;0.05;1.0;0.8055363982396382;0.0;10.03;1.0;0.14;0.03;0.3333333333333333;0.7256917968539592;0.0;0.0;0.0
œËŒ¿ œ-27;0;0.89;0.16;1.0;0.8;0.0;13.77;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;9.17;1.0;0.43;0.1;0.8333333333333333;0.864067518241825;0.005;12.99;1.0
œËŒ¿ œ-27;0;1.0;0.16;1.0;0.8;0.0;8.95;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;10.55;1.0;0.71;0.1;0.8333333333333333;0.864067518241825;0.035;13.16;1.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.33;0.015;0.125;0.45000000000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.37416573867739394;0.0;0.0;0.0;0.0;0.0;0.0;0.2872177475754186;0.0;0.0;0.0
œËŒ¿ œ-26 —œ;1;0.67;0.04;0.25;0.8000000000000002;0.0;0.0;0.0;0.5;0.0;0.0;0.6998542122237653;0.0;0.0;1.0;0.43;0.02;0.16666666666666666;0.6571190981008553;0.0;11.99;0.0
œËŒ¿ œ-27;0;1.0;0.16;1.0;0.8;0.0;9.84;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;14.67;1.0;0.71;0.1;0.8333333333333333;0.864067518241825;0.01;10.66;1.0
œËŒ¿ œ-02;1;1.0;0.098;0.875;0.730479294709987;0.0;6.5;1.0;1.0;0.01;0.3333333333333333;0.7377443098165289;0.01;6.1;1.0;1.0;0.03;0.3333333333333333;0.7015984871409502;0.0;6.7;1.0
œËŒ¿ œ-34;0;0.89;0.141;1.0;0.8203048213926333;0.129;16.1;1.0;1.0;0.06;1.0;0.8346146611778762;0.02;10.9;1.0;1.0;0.1;0.8333333333333333;0.8057962169783465;0.0;8.7;1.0
œËŒ¿ œ-34;0;1.0;0.09;0.75;0.8497058314499202;0.07;15.4;1.0;0.5;0.06;1.0;0.8963645395457709;0.025;17.6;1.0;1.0;0.05;0.5;0.851535906075993;0.0;15.7;1.0
œËŒ¿ œ-27;1;0.44;0.06;0.5;0.8;0.0;8.14;1.0;0.5;0.04;0.6666666666666666;0.8692269873603533;0.0;0.0;1.0;0.29;0.04;0.3333333333333333;0.818505682991981;0.0;11.0;1.0
œËŒ¿ œ-29;1;0.78;0.05;0.375;0.806225774829855;0.0;0.0;1.0;1.0;0.03;0.6666666666666666;0.8055363982396383;0.0;8.0;1.0;0.57;0.04;0.3333333333333333;0.7767172632377534;0.0;9.84;1.0
œËŒ¿ œ-04;0;1.0;0.14400000000000002;1.0;0.7378346698278686;0.003;13.5;1.0;1.0;0.055999999999999994;1.0;0.7610411772495543;0.0;13.5;0.0;0.86;0.055;0.5;0.815610431484524;0.032;14.0;1.0
œËŒ¿ œ-27;0;0.56;0.16;1.0;0.8;0.0;13.38;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;14.83;1.0;0.29;0.1;0.8333333333333333;0.864067518241825;0.0;13.33;1.0
œËŒ¿ œ-27;1;1.0;0.15;1.0;0.806225774829855;0.0;8.79;1.0;1.0;0.06;1.0;0.8793937305515279;0.0;8.8;1.0;0.86;0.1;0.8333333333333333;0.8582618476716726;0.031400000000000004;1.5;1.0
œËŒ¿ œ-27;0;1.0;0.16;1.0;0.8;0.01;12.22;1.0;1.0;0.06;1.0;0.82065180664829;0.0;12.96;1.0;0.71;0.1;0.8333333333333333;0.8363333975829068;0.03;7.66;1.0
œËŒ¿ œ-27;1;0.89;0.16;1.0;0.8;0.0;3.83;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;8.67;1.0;0.57;0.1;0.8333333333333333;0.864067518241825;0.02;7.33;1.0
œËŒ¿ œ-03 ÿ≈Õ;0;1.0;0.145;1.0;0.7889866919029751;0.07;11.8;1.0;0.75;0.02;0.3333333333333333;0.9182114380130315;0.015;13.2;1.0;0.57;0.05;0.6666666666666666;0.82564699265381;0.02;16.3;1.0
œËŒ¿ œ-38;1;0.78;0.0;0.0;0.0;0.0;8.79;1.0;1.0;0.0;0.0;0.0;0.0;10.33;1.0;1.0;0.0;0.0;0.0;0.0;13.66;1.0
œËŒ¿ œ-26 —œ;0;0.78;0.05;0.375;0.806225774829855;0.09;5.54;1.0;0.5;0.02;0.3333333333333333;0.823754471047914;0.0983;10.0;1.0;0.86;0.02;0.16666666666666666;0.742799760255611;0.0;17.83;0.0
œËŒ¿ œ-14;0;0.22;0.12100000000000001;0.875;0.834805366537614;0.02;12.79;1.0;0.25;0.057999999999999996;1.0;0.8436134621195823;0.009000000000000001;15.7;0.0;0.29;0.0758;0.8333333333333333;0.7989946555482368;0.028999999999999998;14.19;1.0
œËŒ¿ œ-34;1;0.89;0.096;0.875;0.751265598839718;0.01;12.8;1.0;0.75;0.055;1.0;0.7938860762356375;0.0;10.0;1.0;0.71;0.055;0.5;0.7975672298148001;0.07;6.3;1.0
œËŒ¿ œ-38;0;1.0;0.12;1.0;0.7483314773547883;0.0;10.88;1.0;1.0;0.04;0.6666666666666666;0.8537498983243798;0.0;10.66;1.0;0.57;0.06;0.6666666666666666;0.8061966256854354;0.0;13.66;1.0
œËŒ¿ œ-26 —œ;1;0.44;0.02;0.125;0.6000000000000001;0.08;9.83;1.0;0.25;0.02;0.3333333333333333;0.6998542122237653;0.08;10.0;0.0;0.29;0.0;0.0;0.5512378216573216;0.0;14.66;1.0
œËŒ¿ œ-03 ÿ≈Õ;0;0.89;0.10300000000000001;0.75;0.898943824718764;0.09;14.0;1.0;0.75;0.05;1.0;0.8851668815332311;0.0;12.0;1.0;0.71;0.06;0.6666666666666666;0.8270142932052359;0.0;17.3;1.0
œËŒ¿ œ-14;0;0.56;0.01;0.125;0.30000000000000004;0.0;18.67;1.0;1.0;0.04;0.6666666666666666;0.7178482586514922;0.0;19.83;1.0;0.43;0.0;0.0;0.5725839073663279;0.0;18.0;1.0
œËŒ¿ œ-34;1;0.89;0.11;0.875;0.8306623862918074;0.02;7.5;1.0;0.75;0.04;0.6666666666666666;0.8835226340609272;0.02;13.9;1.0;0.86;0.08;0.8333333333333333;0.8146785011685553;0.05;4.0;1.0
œËŒ¿ œ-14;1;0.89;0.0742;0.875;0.553060575344148;0.009000000000000001;7.08;1.0;0.25;0.06;1.0;0.741637735428993;0.01;6.99;1.0;0.71;0.087;0.8333333333333333;0.7470773810617024;0.12;7.0;1.0
œËŒ¿ œ-15 ÿ≈Õ;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-14;0;0.78;0.09720000000000001;0.875;0.7527655677566556;0.028999999999999998;13.38;1.0;1.0;0.06;1.0;0.8221524760514627;0.01;14.95;1.0;1.0;0.1;0.8333333333333333;0.8096127261837017;0.02;15.66;1.0
œËŒ¿ œ-16;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-26 —œ;0;1.0;0.07;0.5;0.9;0.065;8.05;1.0;1.0;0.02;0.3333333333333333;0.8949974347244049;0.09;10.0;0.0;0.29;0.02;0.16666666666666666;0.7998198955495301;0.0;19.5;1.0
œËŒ¿ œ-15 ÿ≈Õ;1;1.0;0.111;1.0;0.7502666192761078;0.0;3.0;1.0;0.5;0.059000000000000004;1.0;0.7980844413407671;0.0;6.28;1.0;0.71;0.1;0.8333333333333333;0.7894550555826165;0.085;10.0;1.0
œËŒ¿ œ-27;0;0.78;0.135;1.0;0.7762087348130011;0.0;13.88;1.0;0.5;0.06;1.0;0.8524474568362949;0.0;10.7;1.0;0.29;0.1;0.8333333333333333;0.8401085021337599;0.0;9.5;1.0
œËŒ¿ œ-14;0;1.0;0.149;1.0;0.8005623023850174;0.01;14.55;1.0;1.0;0.06;1.0;0.8198120740356866;0.0;11.0;1.0;0.86;0.09699999999999999;0.8333333333333333;0.7901384679647451;0.0;5.0;1.0
œËŒ¿ œ-14;0;1.0;0.12300000000000001;1.0;0.751065909225016;0.01;15.55;1.0;1.0;0.06;1.0;0.7950420345709364;0.0;15.61;1.0;0.86;0.0768;0.8333333333333333;0.7691381848873242;0.0;14.82;1.0
œËŒ¿ œ-14;0;1.0;0.137;1.0;0.7925276020429824;0.02;18.44;1.0;0.5;0.06;1.0;0.8163195152759781;0.0;18.67;1.0;0.86;0.099;0.8333333333333333;0.7919075311982049;0.027000000000000003;13.32;1.0
œËŒ¿ œ-14;1;1.0;0.10980000000000001;1.0;0.6861749048165489;0.018000000000000002;10.49;1.0;1.0;0.057999999999999996;1.0;0.7508267552015783;0.0;8.17;1.0;0.86;0.091;0.8333333333333333;0.7364860423675161;0.04;3.17;1.0
œËŒ¿ œ-38;1;0.67;0.06;0.75;0.4898979485566356;0.0;8.41;1.0;0.0;0.02;0.3333333333333333;0.618241233033047;0.091;12.16;1.0;0.71;0.07;0.6666666666666666;0.7154297369840172;0.0;12.33;1.0
œËŒ¿ œ-31;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
œËŒ¿ œ-27;1;0.89;0.14;0.875;0.9165151389911679;0.0;4.16;0.0;0.0;0.06;1.0;0.9428090415820634;0.0;7.0;1.0;0.43;0.06;0.5;0.930915677718508;0.0;0.0;0.0
œËŒ¿ œ-14;0;1.0;0.154;1.0;0.7838367176906169;0.03;13.41;1.0;1.0;0.06;1.0;0.808374534331149;0.01;13.2;1.0;1.0;0.1;0.8333333333333333;0.7911498456177355;0.04;18.0;1.0
œËŒ¿ œ-19;1;0.56;0.047;0.375;0.740337760755184;0.0;0.0;0.0;0.75;0.008;0.3333333333333333;0.648759500037486;0.0;6.7;1.0;0.71;0.04;0.5;0.6315624719783827;0.0;0.0;0.0
œËŒ¿ œ-19;1;0.44;0.09699999999999999;0.75;0.8649277426467484;0.0;10.0;1.0;0.5;0.042;1.0;0.8621420352174511;0.0;14.2;0.0;0.43;0.03;0.3333333333333333;0.7979686420800096;0.15;0.0;0.0
œËŒ¿ œ-19;1;0.56;0.01;0.125;0.30000000000000004;0.0;3.7;1.0;0.5;0.0;0.0;0.24944382578492946;0.0;6.9;0.0;0.14;0.07;0.8333333333333333;0.5943969920993091;0.0;0.0;0.0
œËŒ¿ œ-19;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-27;1;0.78;0.06;0.375;0.9165151389911681;0.0;3.66;1.0;0.0;0.02;0.3333333333333333;0.8844332774281067;0.0;3.33;1.0;0.29;0.1;0.8333333333333333;0.9164820023277379;0.0;0.0;0.0
œËŒ¿ œ-26 —œ;0;1.0;0.06;0.375;0.9165151389911679;0.076;9.83;1.0;1.0;0.02;0.3333333333333333;0.9035079029052513;0.09449999999999999;8.0;1.0;0.71;0.02;0.16666666666666666;0.7998198955495301;0.0;18.0;1.0
œËŒ¿ œ-32;1;1.0;0.1545;1.0;0.7862728534039567;0.0;7.07;1.0;1.0;0.06;1.0;0.870976463516667;0.0;8.39;1.0;1.0;0.1;0.8333333333333333;0.8544718847960342;0.0076;9.33;1.0
œËŒ¿ œ-04;0;1.0;0.15100000000000002;1.0;0.7647875521999559;0.013999999999999999;10.0;1.0;1.0;0.055999999999999994;1.0;0.7811882628667793;0.0;13.0;1.0;1.0;0.077;0.6666666666666666;0.8101014811935201;0.015;8.5;1.0
œËŒ¿ œ-27;0;0.67;0.16;1.0;0.8;0.01;16.17;1.0;0.25;0.06;1.0;0.82065180664829;0.0;13.38;0.0;0.29;0.1;0.8333333333333333;0.8363333975829068;0.005;5.33;1.0
œËŒ¿ œ-19;0;0.89;0.157;1.0;0.7874642849044012;0.0;14.0;1.0;0.75;0.057;1.0;0.8644587259602907;0.0;14.0;1.0;0.71;0.1;0.8333333333333333;0.850518090767143;0.0;16.0;1.0
œËŒ¿ œ-19;0;1.0;0.16;1.0;0.8;0.0;16.8;1.0;1.0;0.059000000000000004;1.0;0.8807572499465067;0.0;20.0;1.0;1.0;0.099;0.8333333333333333;0.8590576040134938;0.0;14.7;1.0
œËŒ¿ œ-19;1;0.11;0.018000000000000002;0.125;0.54;0.0;0.0;0.0;0.5;0.0;0.0;0.44899888641287306;0.0;4.0;0.0;0.29;0.0;0.0;0.3446612970905024;0.0;0.0;0.0
œËŒ¿ œ-15 ÿ≈Õ;0;1.0;0.1012;1.0;0.6444346359406825;0.01;9.28;1.0;1.0;0.06;1.0;0.7480150604180674;0.0;9.72;1.0;0.71;0.08900000000000001;0.8333333333333333;0.7442677613441192;0.0;15.33;1.0
œËŒ¿ œ-31;1;0.78;0.115;0.75;0.9500000000000001;0.005;11.04;1.0;1.0;0.02;0.3333333333333333;0.9721898277725857;0.0;0.0;0.0;0.43;0.0;0.0;0.84849593705053;0.0;1.0;1.0
œËŒ¿ œ-27;0;0.44;0.16;1.0;0.8;0.0;10.24;0.0;0.0;0.06;1.0;0.8844332774281066;0.0;9.5;0.0;0.29;0.1;0.8333333333333333;0.864067518241825;0.0;4.99;1.0
œËŒ¿ œ-32;0;0.89;0.145;1.0;0.788986691902975;0.0;14.88;1.0;0.75;0.05;1.0;0.8326663997864531;0.0;8.75;1.0;0.71;0.075;0.6666666666666666;0.8376251727219731;0.0;8.33;1.0
œËŒ¿ œ-31;1;0.67;0.02;0.125;0.6000000000000001;0.0;5.46;1.0;0.25;0.0;0.0;0.4988876515698589;0.0;7.55;1.0;0.71;0.0;0.0;0.382956996767225;0.0;6.0;0.0
œËŒ¿ œ-32;0;1.0;0.14800000000000002;1.0;0.7769169839822012;0.0;7.24;1.0;1.0;0.05;1.0;0.8360223282504681;0.0;11.79;1.0;1.0;0.09699999999999999;0.8333333333333333;0.8221219236774838;0.0;7.33;1.0
œËŒ¿ œ-32;1;1.0;0.158;1.0;0.7922120928135344;0.0;6.0;1.0;1.0;0.035;1.0;0.8815642662651177;0.0;5.45;1.0;1.0;0.095;0.8333333333333333;0.8461175426389529;0.1158;3.17;1.0
œËŒ¿ œ-19;0;0.89;0.16;1.0;0.8;0.0;18.2;1.0;0.75;0.055999999999999994;1.0;0.87391837910261;0.0;18.8;1.0;0.71;0.08;0.8333333333333333;0.8526316686649822;0.0;19.7;1.0
œËŒ¿ œ-19;0;0.89;0.142;1.0;0.7600000000000001;0.0;12.0;1.0;0.75;0.057999999999999996;1.0;0.836394378003317;0.0;15.8;1.0;0.43;0.08;0.8333333333333333;0.8207220136571542;0.0;14.3;1.0
œËŒ¿ œ-32;0;0.89;0.1595;1.0;0.7976371355447288;0.0;10.46;1.0;0.75;0.059000000000000004;1.0;0.8787996864410507;0.0;12.78;1.0;0.71;0.1;0.8333333333333333;0.8602643878323698;0.0908;4.33;1.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.44;0.0;0.0;0.0;0.0;0.25;1.0;0.5;0.0;0.0;0.0;0.0;2.83;0.0;0.43;0.0;0.0;0.0;0.0;4.5;1.0
œËŒ¿ œ-27;0;0.44;0.13;0.875;0.9;0.0;13.71;0.0;0.5;0.06;1.0;0.9285592184789413;0.0;9.12;1.0;0.43;0.1;0.8333333333333333;0.8850292037124139;0.0;4.49;1.0
œËŒ¿ œ-19;1;0.56;0.015;0.125;0.45000000000000007;0.0;3.8;1.0;0.75;0.0;0.0;0.37416573867739394;0.0;0.0;1.0;0.0;0.0;0.0;0.2872177475754186;0.0;3.7;0.0
œËŒ¿ œ-15 ÿ≈Õ;0;0.89;0.09700000000000002;0.875;0.7759510293826537;0.01;9.36;1.0;0.75;0.057999999999999996;1.0;0.8241569594910614;0.0;15.58;1.0;0.43;0.07640000000000001;0.8333333333333333;0.7594183559671069;0.009000000000000001;12.99;1.0
œËŒ¿ œ-19;1;1.0;0.10400000000000001;0.75;0.8968834929911466;0.0;12.4;1.0;0.5;0.02;0.6666666666666666;0.8410046901705656;0.0;6.2;1.0;0.71;0.02;0.3333333333333333;0.728465253604374;0.0;12.0;1.0
œËŒ¿ œ-03 ÿ≈Õ;1;0.89;0.09;0.875;0.7681145747868608;0.03;4.3;1.0;1.0;0.015;0.3333333333333333;0.773443136703847;0.01;0.0;1.0;0.14;0.06;0.6666666666666666;0.7468258047049114;0.0;9.7;1.0
œËŒ¿ œ-32;1;0.78;0.145;1.0;0.788986691902975;0.0;7.68;1.0;0.5;0.06;1.0;0.865383665716478;0.0;6.67;1.0;1.0;0.098;0.8333333333333333;0.8437506653014638;0.0235;6.5;1.0
œËŒ¿ œ-27;0;0.44;0.15;1.0;0.806225774829855;0.0;10.0;1.0;0.75;0.06;1.0;0.8793937305515279;0.0;9.33;1.0;0.43;0.1;0.8333333333333333;0.8582618476716726;0.0;2.99;1.0
œËŒ¿ œ-34;1;1.0;0.136;1.0;0.7977468270071651;0.09;7.5;1.0;1.0;0.06;1.0;0.8202786982831767;0.0;9.3;1.0;1.0;0.1;1.0;0.7426651828905685;0.05;0.0;0.0
œËŒ¿ œ-15 ÿ≈Õ;0;1.0;0.149;1.0;0.8005623023850174;0.019;10.83;1.0;0.75;0.06;1.0;0.8198120740356866;0.0;15.28;1.0;0.86;0.095;0.8333333333333333;0.7896322933657339;0.01;12.0;1.0
œËŒ¿ œ-19;0;0.89;0.148;1.0;0.7613146524269713;0.0;11.2;1.0;0.75;0.053;1.0;0.8301003955345804;0.0;14.7;1.0;0.71;0.035;0.3333333333333333;0.8602014249422772;0.0;11.0;1.0
œËŒ¿ œ-27;0;0.67;0.16;1.0;0.8;0.0;14.95;1.0;0.5;0.06;1.0;0.8844332774281066;0.0;13.03;1.0;0.43;0.1;0.8333333333333333;0.864067518241825;0.0;9.0;1.0
œËŒ¿ œ-19;1;0.89;0.127;0.875;0.8521150157109074;0.0;9.1;1.0;0.75;0.028999999999999998;1.0;0.8670255667126163;0.0;15.3;1.0;0.71;0.05;0.6666666666666666;0.8201735723488003;0.032;7.8;1.0
œËŒ¿ œ-34;1;0.89;0.105;0.875;0.8200609733428362;0.075;7.3;1.0;1.0;0.055;1.0;0.8329931278350429;0.02;9.3;1.0;0.86;0.09;0.8333333333333333;0.7998198955495301;0.0;4.7;1.0
œËŒ¿ œ-15 ÿ≈Õ;0;0.89;0.139;1.0;0.7930321557162736;0.02;5.6;1.0;0.75;0.06;1.0;0.8160694748335474;0.01;12.15;1.0;0.57;0.09;0.8333333333333333;0.7892524493799774;0.01;10.33;1.0
œËŒ¿ œ-32;0;1.0;0.153;1.0;0.7798076685952761;0.01;7.67;1.0;1.0;0.055;1.0;0.7944963749419618;0.0;16.12;1.0;0.71;0.098;0.8333333333333333;0.8111248345771195;0.0;6.33;1.0
œËŒ¿ œ-32;1;0.89;0.132;1.0;0.7110555533852472;0.0;0.5;1.0;0.75;0.045;1.0;0.8101028741256673;0.0;4.11;1.0;0.71;0.09;0.8333333333333333;0.8009079933997147;0.035;4.0;1.0
œËŒ¿ œ-31;0;0.44;0.16;1.0;0.8;0.0;12.16;1.0;0.0;0.06;1.0;0.8844332774281066;0.0;9.5;1.0;0.43;0.08;0.6666666666666666;0.8943948529276571;0.0;10.0;1.0
œËŒ¿ œ-19;1;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-27;0;0.89;0.16;1.0;0.8;0.0;9.27;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;8.78;1.0;0.86;0.1;0.8333333333333333;0.864067518241825;0.04;14.33;1.0
œËŒ¿ œ-27;1;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-19;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-32;1;0.89;0.135;1.0;0.7486654793697917;0.0;0.0;0.0;0.5;0.0;0.0;0.8824209124146293;0.0;14.0;0.0;0.0;0.0;0.0;0.7808260012545004;0.0;0.0;0.0
œËŒ¿ œ-19;1;0.44;0.09;0.625;0.9433981132056605;0.0;7.6;1.0;0.75;0.027999999999999997;1.0;0.8739692341394074;0.0;13.8;1.0;0.43;0.02;0.5;0.7315016325840381;0.13;11.8;1.0
œËŒ¿ œ-03 ÿ≈Õ;1;0.56;0.015;0.125;0.45000000000000007;0.03;8.3;1.0;0.5;0.015;0.3333333333333333;0.524890659167824;0.0;11.5;0.0;0.43;0.0;0.0;0.40488816508945796;0.0;2.7;1.0
œËŒ¿ œ-27;0;0.33;0.16;1.0;0.8;0.0;7.33;1.0;0.25;0.06;1.0;0.8844332774281066;0.0;8.11;0.0;0.0;0.1;0.8333333333333333;0.864067518241825;0.0;10.0;0.0
œËŒ¿ œ-15 ÿ≈Õ;0;1.0;0.11199999999999999;0.875;0.8219489035213807;0.01;9.23;1.0;1.0;0.059000000000000004;1.0;0.846149743104081;0.0;13.95;1.0;1.0;0.094;0.8333333333333333;0.8048280845155098;0.068;12.66;1.0
œËŒ¿ œ-02;1;0.78;0.02;0.125;0.6000000000000001;0.0;2.7;1.0;0.25;0.0;0.0;0.4988876515698589;0.0;0.0;0.0;0.0;0.0;0.0;0.382956996767225;0.0;0.0;0.0
œËŒ¿ œ-04;0;0.78;0.13;1.0;0.7000000000000001;0.003;8.5;1.0;1.0;0.055999999999999994;1.0;0.7391390468729444;0.003;11.5;1.0;0.71;0.096;0.8333333333333333;0.740211599911736;0.003;16.0;1.0
œËŒ¿ œ-34;1;0.67;0.045;0.5;0.6500000000000001;0.0;5.7;1.0;1.0;0.0;0.0;0.5715476066494081;0.025;7.7;1.0;0.86;0.0;0.0;0.4621364814690068;0.0;6.0;1.0
œËŒ¿ œ-27;0;1.0;0.16;1.0;0.8;0.0;17.16;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;15.55;1.0;1.0;0.1;0.8333333333333333;0.864067518241825;0.03;15.66;1.0
œËŒ¿ œ-32;0;1.0;0.1515;1.0;0.7720265539474662;0.0;7.25;1.0;1.0;0.06;1.0;0.8598837130682265;0.0;9.32;0.0;0.57;0.1;0.8333333333333333;0.8471853979715791;0.0;7.0;1.0
œËŒ¿ œ-04;1;1.0;0.14400000000000002;1.0;0.7735631842325487;0.006;9.0;1.0;1.0;0.055999999999999994;1.0;0.7886956423909864;0.003;13.5;1.0;1.0;0.037000000000000005;0.3333333333333333;0.8552371332014687;0.039;10.0;1.0
